trial_id,val_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/seq_len,config/h_size,config/num_l,config/dropout_rate,config/activ,config/lr,config/batch_size
466d0_00243,0.007958357222378254,1701861071,checkpoint_000000,True,True,1,2023-12-06_12-11-11,312.696049451828,312.696049451828,74859,maciej-ThinkPad-T480,192.168.1.17,312.696049451828,1,"243_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00244,0.008061245083808899,1701861534,checkpoint_000000,True,True,1,2023-12-06_12-18-54,463.5283236503601,463.5283236503601,74859,maciej-ThinkPad-T480,192.168.1.17,463.5283236503601,1,"244_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00245,0.008821445517241955,1701861835,checkpoint_000000,True,True,1,2023-12-06_12-23-55,301.1029064655304,301.1029064655304,74859,maciej-ThinkPad-T480,192.168.1.17,301.1029064655304,1,"245_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00246,0.007990180514752865,1701862355,checkpoint_000000,True,True,1,2023-12-06_12-32-35,519.7013261318207,519.7013261318207,74859,maciej-ThinkPad-T480,192.168.1.17,519.7013261318207,1,"246_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00247,0.007962235249578953,1701862457,checkpoint_000000,True,True,1,2023-12-06_12-34-17,101.80949473381042,101.80949473381042,74859,maciej-ThinkPad-T480,192.168.1.17,101.80949473381042,1,"247_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00248,0.008807036094367504,1701863442,checkpoint_000000,True,True,1,2023-12-06_12-50-42,984.9491732120514,984.9491732120514,74859,maciej-ThinkPad-T480,192.168.1.17,984.9491732120514,1,"248_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00249,0.007954412139952183,1701864693,checkpoint_000000,True,True,1,2023-12-06_13-11-33,1250.5176393985748,1250.5176393985748,74859,maciej-ThinkPad-T480,192.168.1.17,1250.5176393985748,1,"249_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00250,0.008314612321555614,1701865229,checkpoint_000000,True,True,1,2023-12-06_13-20-29,536.3182964324951,536.3182964324951,74859,maciej-ThinkPad-T480,192.168.1.17,536.3182964324951,1,"250_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00251,0.007967814803123474,1701866587,checkpoint_000000,True,True,1,2023-12-06_13-43-07,1357.6383068561554,1357.6383068561554,74859,maciej-ThinkPad-T480,192.168.1.17,1357.6383068561554,1,"251_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00252,0.008394381031394005,1701867239,checkpoint_000000,True,True,1,2023-12-06_13-53-59,652.6816554069519,652.6816554069519,74859,maciej-ThinkPad-T480,192.168.1.17,652.6816554069519,1,"252_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00253,0.007943602278828621,1701871334,checkpoint_000001,True,True,2,2023-12-06_15-02-14,2065.29221367836,4094.8746540546417,74859,maciej-ThinkPad-T480,192.168.1.17,4094.8746540546417,2,"253_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00254,0.008473179303109646,1701872089,checkpoint_000000,True,True,1,2023-12-06_15-14-49,755.0515666007996,755.0515666007996,74859,maciej-ThinkPad-T480,192.168.1.17,755.0515666007996,1,"254_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00255,0.008047536946833134,1701873119,checkpoint_000000,True,True,1,2023-12-06_15-31-59,1029.6144695281982,1029.6144695281982,74859,maciej-ThinkPad-T480,192.168.1.17,1029.6144695281982,1,"255_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
